Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,f_sml,f_reuse_sml,sml_ind_length,sml_ind_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4022_e7_2886,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,61520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e1_2375,invalid,2,0.303,12 5,359,0,0.001,0.002,0.001,0,0.106,0.062,0.002,0.037,144,60,21,29.017,2,7.271,199,14,0,36820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e1_2678,valid,2,0.021,1,12,0,0,0,0,0,0.003,0.002,0,0.001,0,0,0,0.021,1,4.608,3,0,0,34776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e7_3371,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,41148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10,valid,2,0.041,2,18,0,0,0,0,0,0.006,0.003,0,0.003,0,0,0,0.021,2,7.432,7,2,0,57716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e2_6104_e1_6205,valid,2,0.075,4,33,0,0,0,0,0,0.012,0.01,0.001,0.005,0,0,0,0.021,1,6.884,11,2,0,63692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6,valid,4,0.18,10 8 5,254,0,0,0,0.001,0.001,0.058,0.031,0.001,0.026,108,56,14,18.393,1,5.332,130,3,0,34836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3,valid,2,0.035,1,14,0,0,0,0,0,0.005,0.006,0,0.002,0,0,0,0.021,1,6.312,4,0,0,59756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e7_1607,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,36808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e3_2657,invalid,1,0.038,1,24,0,0,0,0,0,0.007,0.005,0,0.004,0,0,0,0.021,1,4.792,7,1,0,37016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_9_e7_1843_e2_1145,valid,2,0.028,1,12,0,0,0,0,0,0.004,0.003,0,0.002,0,0,0,0.021,1,6.289,3,0,0,57700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e7_2017,invalid,1,0.048,0,18,0,0,0,0,0,0.007,0.004,0,0.005,0,0,0,0.021,0,0.021,4,0,0,57664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e1_1455,valid,2,0.024,1,12,0,0,0,0,0,0.003,0.005,0,0.002,0,0,0,0.021,1,4.654,3,0,0,37044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e1_5710,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_9,valid,2,0.021,1,14,0,0,0,0,0,0.004,0.002,0,0.001,0,0,0,0.021,1,4.904,4,0,0,34964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e3_3846,valid,2,0.035,1,14,0,0,0,0,0,0.004,0.008,0,0.002,0,0,0,0.021,1,6.2,4,0,0,61772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e3_4821_e2_1089,valid,2,0.074,4,29,0,0,0,0,0,0.012,0.009,0,0.005,0,0,0,0.021,1,6.884,9,2,0,61788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e2_2785_e3_1744,valid,2,0.04,2,18,0,0,0,0,0,0.006,0.003,0,0.003,0,0,0,0.021,2,7.427,7,2,0,57520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e1_1303,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,36776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998,invalid,2,0.675,19 7,632,0,0.002,0.008,0.004,0,0.209,0.101,0.003,0.08,320,163,29,51.747,1,8.817,371,11,0,59572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,57592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13,valid,17,83.129,27 20 13 12 11 10 9 8 7 6 5 4 3 2 1 0,45751,0.024,1.15,5.055,1.014,7.728,17.735,12.39,0.008,9.254,31610,24211,130,218.98,8,26.228,34795,233,0.009,291368
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e1_6463,valid,4,0.915,18 14 8,789,0,0.002,0.004,0.003,0.005,0.236,0.16,0.003,0.094,321,153,27,46.571,2,9.567,437,17,0,72160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e1_541,invalid,0,0.016,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,57468
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e3_4298,invalid,2,0.205,11 5,139,0,0,0,0,0,0.045,0.023,0.001,0.027,34,14,8,18.287,1,7.084,61,6,0,57716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e7_998,invalid,2,0.049,2 1,28,0,0,0,0,0,0.009,0.006,0,0.007,0,0,0,0.021,1,4.845,4,0,0,35020
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422,valid,4,0.141,7 5 3,173,0,0,0,0,0,0.04,0.034,0.001,0.02,45,12,12,19.432,1,5.762,81,9,0,36872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e3_1549,invalid,1,0.032,0,15,0,0,0,0,0,0.004,0.005,0,0.004,0,0,0,0.021,1,4.654,3,0,0,38892
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_11_e3_2076_e1_1270,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e7_1882,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,36852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138,valid,6,1.239,13 10 7 6 4,1427,0.001,0.004,0.013,0.012,0.015,0.398,0.255,0.003,0.156,777,406,55,86.418,3,11.659,889,46,0.001,59520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e3_144_e7_523,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,59656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e2_5340,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,59480
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e7_5406,invalid,0,0.016,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,70100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e4_147,invalid,1,0.037,1,18,0,0,0,0,0,0.006,0.005,0,0.004,0,0,0,0.021,1,4.926,3,0,0,38888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e7_872,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,59796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4022_e1_1759,valid,2,0.089,5,38,0,0,0,0,0,0.016,0.012,0,0.005,0,0,0,0.021,1,7.042,13,3,0,61808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783,valid,2,0.035,1,14,0,0,0,0,0,0.004,0.008,0,0.002,0,0,0,0.021,1,6.257,4,0,0,59712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719,valid,4,0.96,19 15 9,849,0,0.002,0.004,0.003,0.005,0.255,0.161,0.003,0.086,328,156,19,37.645,2,9.852,470,21,0,70064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_9_e7_1843_e7_2225,valid,2,0.044,2,21,0,0,0,0,0,0.008,0.004,0,0.003,0,0,0,0.021,1,6.385,7,1,0,57492
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e8_5504_e7_579,invalid,0,0.017,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,70256
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_2574,invalid,0,0.011,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,36804
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e7_2499,invalid,1,0.08,2,35,0,0,0,0,0,0.014,0.007,0,0.007,0,0,0,0.021,1,6.492,10,0,0,57700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e3_5422_e1_2288,valid,2,0.036,1,14,0,0,0,0,0,0.004,0.008,0,0.002,0,0,0,0.021,1,6.257,4,0,0,59640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e2_2893,valid,2,0.021,1,7,0,0,0,0,0,0.003,0.003,0,0.001,0,0,0,0.021,0,0.021,0,0,0,38964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt_e3_1770_e2_637,valid,4,0.216,10 8 5,312,0,0,0,0.001,0,0.075,0.037,0.001,0.026,124,52,12,16.771,2,6.354,160,10,0,39196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e1_3233,invalid,1,0.071,4,44,0,0,0,0,0,0.017,0.009,0.001,0.008,0,0,0,0.021,2,6.271,17,5,0,36828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e1_4640_e7_128,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,57552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e2_3896_e3_3125,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_11_e1_2450,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e7_156,invalid,0,0.013,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,36928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_10_e7_919_e2_3192,valid,2,0.022,1,12,0,0,0,0,0,0.004,0.002,0,0.001,0,0,0,0.021,1,4.678,3,0,0,35096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e8_3171,valid,2,0.028,1,7,0,0,0,0,0,0.003,0.004,0,0.001,0,0,0,0.021,0,0.021,0,0,0,61620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4037,valid,2,0.076,4,29,0,0,0,0,0,0.01,0.011,0.001,0.005,0,0,0,0.021,1,6.884,9,2,0,61876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e7_3861_e7_2180,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,59684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e7_2329_e7_3856,invalid,1,0.069,2,24,0,0,0,0,0,0.011,0.006,0,0.006,0,0,0,0.021,0,0.021,4,0,0,59712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e3_511,valid,2,0.035,1,12,0,0,0,0,0,0.004,0.008,0,0.003,0,0,0,0.021,1,6.257,3,0,0,59740
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_3496,invalid,1,0.043,1,22,0,0,0,0,0,0.008,0.006,0,0.005,0,0,0,0.021,1,5.123,5,0,0,39100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_9,valid,2,0.041,2,23,0,0,0,0,0,0.006,0.004,0,0.002,0,0,0,0.021,1,6.269,8,1,0,59628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e3_3091,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e3_144_e5_2046,valid,2,0.041,2,18,0,0,0,0,0,0.006,0.003,0,0.003,0,0,0,0.021,2,7.427,7,2,0,57780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e7_1909,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,37092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e7_4884,invalid,0,0.016,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,59696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936,valid,4,0.237,11 8 5,249,0,0,0.001,0.001,0.001,0.062,0.039,0.001,0.031,90,52,13,22.968,1,6.903,124,0,0,57444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1_e2_3403_e2_957,valid,5,0.535,14 10 9 8,773,0,0.002,0.004,0.003,0.004,0.19,0.097,0.002,0.071,392,211,35,39.786,1,6.149,452,12,0,36944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e2_2131,invalid,1,0.041,1,18,0,0,0,0,0,0.007,0.006,0,0.004,0,0,0,0.021,1,5.003,3,0,0,36976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12,valid,5,0.674,19 17 13 6,779,0,0.002,0.004,0.004,0.006,0.207,0.121,0.003,0.092,385,183,35,56.93,3,10.628,455,28,0,57668
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e2_3220,valid,2,0.051,4,28,0,0,0,0,0,0.01,0.007,0.001,0.004,0,0,0,0.021,2,6.188,9,2,0,39156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e2_2670,invalid,1,0.032,0,17,0,0,0,0,0,0.005,0.004,0,0.004,0,0,0,0.021,1,4.711,4,0,0,36868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_2_e3_151_e3_1540,invalid,1,0.033,0,17,0,0,0,0,0,0.005,0.004,0,0.004,0,0,0,0.021,1,4.705,4,0,0,36824
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_4,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e1_1565,invalid,1,0.028,0,10,0,0,0,0,0,0.004,0.004,0,0.003,0,0,0,0.021,0,0.021,0,0,0,39144
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b,valid,2,0.019,1,7,0,0,0,0,0,0.003,0.003,0,0.001,0,0,0,0.021,0,0.021,0,0,0,34752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e2_1997,valid,2,0.039,2,23,0,0,0,0,0,0.006,0.003,0,0.002,0,0,0,0.021,1,6.426,8,1,0,57692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e3_5422_e2_3135,valid,2,0.035,1,14,0,0,0,0,0,0.004,0.007,0,0.002,0,0,0,0.021,1,6.2,4,0,0,59540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_10,valid,2,0.02,1,12,0,0,0,0,0,0.003,0.002,0,0.001,0,0,0,0.021,1,4.634,3,0,0,34880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,4,0.209,11 9 5,302,0,0,0.001,0.001,0.001,0.072,0.034,0.001,0.029,130,73,14,19.471,1,5.469,160,4,0,35088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e1_2552_e7_1169,valid,2,0.028,2,21,0,0,0,0,0,0.005,0.003,0,0.002,0,0,0,0.021,1,4.839,7,1,0,35052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e3_4821_e1_1318,valid,2,0.077,4,29,0,0,0,0,0,0.012,0.012,0.001,0.005,0,0,0,0.021,1,6.939,9,2,0,61656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_7,valid,5,5.341,65 54 41 20,5144,0.007,0.036,0.1,0.056,0.114,1.989,0.906,0.011,0.621,2885,1140,125,145.355,9,18.84,3212,213,0.006,58280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e1_2316,valid,2,0.029,1,7,0,0,0,0,0,0.003,0.004,0,0.001,0,0,0,0.021,0,0.021,0,0,0,59796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749,valid,2,0.041,2,18,0,0,0,0,0,0.006,0.003,0,0.003,0,0,0,0.021,2,7.427,7,2,0,57672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e8_4626,invalid,0,0.016,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,72384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,59584
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e7_4469,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,59816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e2_2229,valid,2,0.027,2,21,0,0,0,0,0,0.005,0.003,0,0.002,0,0,0,0.021,1,4.711,7,1,0,34788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_4133,valid,5,2.393,49 43 29 13,2405,0.001,0.008,0.029,0.024,0.074,0.774,0.379,0.006,0.338,1458,854,91,127.691,1,8.875,1542,27,0,57612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e1_6690,invalid,0,0.017,,2,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,70264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e7_1403,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,39044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e1_5887,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2,valid,4,0.203,11 9 5,302,0,0,0.001,0.001,0.001,0.07,0.033,0.002,0.029,130,73,14,19.467,1,5.464,160,4,0,36912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e3_5957,valid,2,0.093,5,40,0,0,0,0,0,0.017,0.011,0,0.006,0,0,0,0.021,1,7.043,14,3,0,61528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e1_1489,valid,2,0.02,1,11,0,0,0,0,0,0.003,0.002,0,0.002,0,0,0,0.021,2,5.404,3,0,0,35096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e1_268_e7_501,valid,2,0.04,2,19,0,0,0,0,0,0.006,0.003,0,0.002,0,0,0,0.021,1,6.204,5,0,0,57656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_11_e1_3457,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303,valid,5,1.592,42 37 26 14,1792,0,0.005,0.012,0.01,0.025,0.521,0.258,0.005,0.197,998,497,66,92.554,1,8.638,1075,24,0,59724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e1_1993,invalid,1,0.034,0,15,0,0,0,0,0,0.005,0.005,0,0.004,0,0,0,0.021,1,4.654,3,0,0,39104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e2_158,valid,2,0.035,1,14,0,0,0,0,0,0.005,0.006,0,0.002,0,0,0,0.021,1,6.319,4,0,0,59656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3,valid,6,0.696,27 24 21 18 9,957,0,0.002,0.004,0.006,0.005,0.258,0.12,0.004,0.103,501,266,46,51.566,1,6.098,552,17,0,37100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e7_4070,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,61788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_2,valid,2,0.024,1,12,0,0,0,0,0,0.004,0.004,0,0.002,0,0,0,0.021,1,4.67,3,0,0,37164
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e1_1979,invalid,2,0.124,3 2,84,0,0,0,0,0,0.033,0.018,0.001,0.017,13,10,3,8.953,2,6.463,40,9,0,37064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e4_897,invalid,2,0.123,3 2,84,0,0,0,0,0,0.034,0.018,0.001,0.016,13,10,3,8.953,2,6.463,40,9,0,36900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370,valid,2,0.031,1,14,0,0,0,0,0,0.004,0.003,0,0.002,0,0,0,0.021,1,6.328,4,0,0,59716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e3_3946,invalid,1,0.062,3,31,0,0,0,0,0,0.013,0.008,0,0.007,0,0,0,0.021,2,6.188,9,2,0,36872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511,valid,3,0.116,6 3,128,0,0,0,0,0,0.032,0.024,0.001,0.014,37,7,6,12.336,1,5.557,62,10,0,37088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923,valid,4,0.143,7 5 3,170,0,0,0,0,0,0.044,0.034,0.001,0.018,45,13,10,17.056,1,5.628,81,10,0,37116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6_e2_3302,valid,4,0.205,11 8 5,308,0,0,0.001,0.001,0.001,0.067,0.038,0.002,0.027,132,66,13,18.314,1,5.314,163,6,0,35048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e1_667,invalid,1,0.049,2,24,0,0,0,0,0,0.009,0.007,0.001,0.006,0,0,0,0.021,2,6.034,6,1,0,39128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e2_1058,valid,2,0.027,2,21,0,0,0,0,0,0.006,0.003,0,0.002,0,0,0,0.021,1,4.792,7,1,0,36868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799,valid,5,2.112,44 38 28 15,2144,0,0.007,0.019,0.019,0.068,0.668,0.335,0.007,0.3,1221,633,86,120.593,1,9.11,1310,24,0,59820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3,valid,2,0.052,4,36,0,0,0,0,0,0.013,0.008,0,0.004,0,0,0,0.021,2,6.177,14,3,0,39072
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e7_3752,valid,5,0.353,11 10 7 4,396,0,0.001,0.003,0.001,0,0.109,0.05,0.002,0.037,187,69,14,27.587,1,8.258,212,14,0,57536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_4_e2_325,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
